Network_I(Intel R _82574L_GNC) Current Bandwidth,Network_I(Intel R _82574L_GNC) Packets Sent sec,Memory Pool Paged Bytes,LogicalDisk(_Total) Disk Read Bytes sec,Memory Page Reads sec,Network_I(Intel R _82574L_GNC) Packets Sent sec.1,Memory Modified Page List Bytes,Process_IO Data Operations_sec,LogicalDisk(_Total) Avg  Disk Bytes Transfer,Processor_pct_ Processor_Time,Label
1000000000,5.59996388,202170368,1228.792074,0.099999355,5.59996388,5066752,5.099967105,12288.0,9.453742525,0
1000000000,124.606144,191856640,0.0,1.49767,124.606144,13606912,94.55289933,11866.58462,30.96668384,5
1000000000,108.1863338,194256896,115138.2815,18.91509443,108.1863338,29990912,798.7374004,58718.88803,96.40444604,6
1000000000,6.710047625,103919616,27740738.98,1373.156164,6.710047625,8241152,9.113646775,21990.88432,15.34117762,0
1000000000,5.000076351,106303488,12697.7939,0.200003054,5.000076351,11378688,3.600054973,18022.4,22.65486398,0
1000000000,3.799995326,106434560,6861610.76,354.3995641,3.799995326,241664,0.099999877,37706.47551,55.62508076,0
1000000000,5.59173106,146612224,99334.70582,6.290697442,5.59173106,9895936,45.73237188,13261.30693,38.4507842,2
1000000000,5.007357862,106831872,0.0,0.0,5.007357862,36728832,7.010301006,7680.0,14.32674924,0
1000000000,3.405253898,145858560,0.0,0.0,3.405253898,4476928,22.33445939,0.0,6.652604734,2
1000000000,5.107649164,106893312,0.0,0.0,5.107649164,40747008,0.0,8192.0,13.46402738,0
1000000000,20.53111717,122920960,88197.67328,4.606982389,20.53111717,4284416,15.42337582,22166.58824,37.71837191,5
1000000000,23.83744529,162693120,4512.688802,0.400629333,23.83744529,20094976,9.314631983,18990.54545,62.05009117,4
1000000000,0.100002103,176414720,0.0,0.0,0.100002103,16683008,6.000126183,19069.15556,1.483403626,1
1000000000,4.400085802,105517056,39322.36679,1.700033151,4.400085802,8417280,3.800074101,24576.0,33.51381924,0
1000000000,87.29130923,202354688,37227.24649,2.496890996,87.29130923,34217984,117.2540012,16847.86325,32.34874066,3
1000000000,7.211417693,161742848,4102.495399,0.100158579,7.211417693,23834624,4.707453217,13730.90909,48.66855959,4
1000000000,6.299950986,107278336,550037.3207,22.19982729,6.299950986,15478784,11.7999082,22965.95041,16.79796495,0
1000000000,74.86512524,198045696,16354.53616,1.497302505,74.86512524,11362304,63.68526653,10553.98895,29.25026092,5
1000000000,4.299920709,109047808,0.0,0.0,4.299920709,17653760,0.399992624,10240.0,20.23563368,0
1000000000,6.099981517,105795584,8191.975178,0.199999394,6.099981517,3960832,7.399977578,14149.81818,29.6877925,0
1000000000,2.704231311,145891328,6563.870488,0.0,2.704231311,7884800,16.82632816,29127.11111,4.772832103,2
1000000000,744.4832335,205664256,194146.0276,7.599828845,744.4832335,1433600,39.1991172,46006.96813,30.705639,0
1000000000,128.4028727,191381504,5333.226338,1.802848446,128.4028727,13115392,105.4666341,12361.14286,37.63685713,5
1000000000,24.07755611,124436480,58518.25221,2.098044308,24.07755611,34594816,19.98137436,17490.82353,27.33083685,5
1000000000,3.104862059,147116032,0.0,0.0,3.104862059,9809920,24.73873963,14108.44444,11.89386434,2
1000000000,3.104896857,145973248,0.0,0.0,3.104896857,602112,21.734278,13653.33333,6.493073876,2
1000000000,134.3040051,179421184,0.0,1.602434065,134.3040051,2916352,102.3554759,11292.84507,28.64071039,5
1000000000,5.199821022,105684992,17612.19379,0.299989674,5.199821022,22691840,6.999759068,30427.42857,26.79978983,0
1000000000,5.199984816,103264256,120012.4496,3.49998978,5.199984816,10706944,0.0,49490.76692,32.73445168,0
1000000000,4.506664907,106033152,6563.306474,0.100148109,4.506664907,6467584,7.410960069,22118.4,28.7225674,0
1000000000,5.300122751,106618880,0.0,0.0,5.300122751,12320768,7.500173704,17749.33333,20.31068229,0
1000000000,134.6106414,195948544,8615.081051,1.902977818,134.6106414,19406848,105.3648771,11691.1716,32.15977118,5
1000000000,3.104758228,145870848,0.0,0.0,3.104758228,9646080,21.13238665,21056.0,5.949016823,2
1000000000,0.200635759,103260160,14786361.04,884.4024236,0.200635759,471040,0.0,17691.03279,43.97246171,0
1000000000,3.799877264,137682944,756199.5748,53.29827847,3.799877264,819200,4.599851425,16025.05615,41.56414263,0
1000000000,128.1996517,191725568,235733.5196,10.81684561,128.1996517,13176832,130.0024593,15920.58394,31.45572584,5
1000000000,118.2994298,194990080,0.0,1.399993252,118.2994298,13029376,94.49954451,10306.17687,32.34444821,5
1000000000,4.400116779,105340928,25927395.31,1599.742457,4.400116779,135168,7.000185785,18322.17791,25.54530847,0
1000000000,4.599915868,146644992,2867.14756,0.099998171,4.599915868,10907648,3.799930499,10922.66667,37.73375421,4
1000000000,4.088695004,143048704,0.0,0.0,4.088695004,19980288,1.994485368,12137.41176,24.0268384,4
1000000000,4.6999076,179093504,0.0,0.0,4.6999076,12247040,5.599889906,32295.38462,1.486567909,1
1000000000,130.5081409,191188992,6153.814411,1.702715576,130.5081409,13799424,98.45702419,11712.0,37.55674417,5
1000000000,4.29877994,332390400,839851.2373,25.39279314,4.29877994,4677632,966.8256,10222.3342,54.6993905,0
1000000000,2.89542861,147197952,0.0,0.0,2.89542861,13053952,23.56279835,18944.0,18.25364098,2
1000000000,3.499604265,139698176,40979737.21,3004.560244,3.499604265,344064,0.0,15298.7799,65.93735251,0
1000000000,2.603999483,147099648,0.0,0.0,2.603999483,6807552,19.73030377,15360.0,5.401085775,2
1000000000,4.700079384,108785664,12288.20755,0.300005067,4.700079384,15491072,3.400057427,17152.0,25.46730556,0
1000000000,3.004742084,146669568,0.0,0.0,3.004742084,18948096,22.33524949,14464.0,12.67446015,2
1000000000,2.795743201,145686528,0.0,0.0,2.795743201,401408,19.17081052,18944.0,5.924698841,2
1000000000,4.193329712,108793856,88742.03893,2.296347223,4.193329712,26771456,11.48173612,41712.64,33.93284343,0
1000000000,137.3878388,191533056,14671.74316,2.595991141,137.3878388,12304384,110.3296235,11896.66242,33.22742246,5
1000000000,7.299540713,171122688,0.0,0.0,7.299540713,28778496,5.099679128,9054.315789,61.72008214,4
1000000000,2.904512808,369905664,506438.0643,53.28278668,2.904512808,2392064,107.5671295,16946.2739,13.53604012,0
1000000000,3.399981674,146182144,3276.782338,0.099999461,3.399981674,19718144,22.49987873,11264.0,6.250653433,2
1000000000,4.407031507,166895616,0.0,0.0,4.407031507,31375360,7.111346295,14043.42857,14.31654042,0
1000000000,4.699938901,106049536,0.0,0.0,4.699938901,2129920,0.0999987,13926.4,23.04777996,0
1000000000,118.4433651,186966016,4094.042393,1.799139723,118.4433651,20160512,102.1511554,11358.41135,35.3437949,5
1000000000,124.1054172,179654656,0.0,1.500065478,124.1054172,2908160,102.7044831,11523.16049,33.90432397,5
1000000000,95.92401152,192258048,15174.81816,3.104012899,95.92401152,14536704,76.59902799,17589.41732,38.74760383,5
1000000000,2.496097053,145682432,0.0,0.0,2.496097053,9494528,15.97502114,19114.66667,5.850094885,2
1000000000,3.894018982,106516480,0.0,0.0,3.894018982,16773120,7.388651401,8647.111111,18.40664756,0
1000000000,3.199943553,147169280,6553.484397,0.0,3.199943553,10616832,21.99961193,36278.85714,6.954658387,2
1000000000,4.099969783,105226240,11523601.47,704.7948057,4.099969783,83398656,0.099999263,23835.52141,52.42221185,0
1000000000,111.3767873,190074880,0.0,2.303656571,111.3767873,12005376,87.43879072,12875.68696,35.52607702,5
1000000000,3.705787142,117379072,6563.850437,0.100156409,3.705787142,11497472,4.00625637,20480.0,24.64772204,0
1000000000,3.1956609,104685568,104708053.6,4295.068114,3.1956609,39604224,2.696338884,24936.49368,90.86751132,0
1000000000,6.689896049,162172928,3271.858414,0.0,6.689896049,4186112,7.987935581,53701.81818,41.88463385,4
1000000000,125.4983735,193576960,42546.6486,3.599953345,125.4983735,2781184,119.59845,11060.0678,33.28192585,5
1000000000,5.499927511,108650496,0.0,0.0,5.499927511,17338368,4.899935419,14149.81818,18.04783712,0
1000000000,3.89399542,106463232,0.0,0.0,3.89399542,18563072,4.093687493,16896.0,15.36515277,0
1000000000,121.4732625,190504960,0.0,1.499669908,121.4732625,13557760,100.0779718,11786.10526,35.4672096,5
1000000000,130.2050443,191811584,410.2460473,1.702681349,130.2050443,12288000,105.065455,12370.4698,28.559859,5
1000000000,123.0928101,188895232,8204.851916,1.802823907,123.0928101,9293824,97.75311853,12845.94872,31.53361272,5
1000000000,135.4115291,198279168,0.0,1.702659759,135.4115291,13283328,108.6697552,14683.77358,28.71699265,5
1000000000,87.36356136,193519616,122969.4664,7.205242174,87.36356136,24944640,103.175065,21443.76471,34.73976957,3
1000000000,25.43993688,141787136,3281.952173,0.200314464,25.43993688,35860480,17.42735834,19899.73333,31.7670794,5
1000000000,2.401002995,124252160,0.0,0.0,2.401002995,23363584,16.00668663,17554.28571,33.72301466,2
1000000000,3.505453961,145731584,0.0,0.0,3.505453961,31776768,19.63054218,22118.4,4.620552861,2
1000000000,135.2184833,190300160,3692.366051,1.90307495,135.2184833,9756672,104.6691223,11565.54601,36.93040677,5
1000000000,122.3978083,191389696,0.0,1.502428089,122.3978083,12996608,94.95345523,13247.55245,32.55036757,5
1000000000,29.7471975,146395136,2769.193658,0.600953485,29.7471975,23953408,18.22892237,15687.68,32.07930029,5
1000000000,3.388754756,145387520,0.0,0.0,3.388754756,10096640,22.22624443,0.0,10.89839491,2
1000000000,17.57253501,143380480,0.0,0.099843949,17.57253501,16846848,4.992197445,6456.888889,47.11388297,4
1000000000,2.799911103,145924096,0.0,0.0,2.799911103,10399744,20.39935232,14563.55556,5.313985624,2
1000000000,4.000091282,109551616,41581902.5,956.921837,4.000091282,4964352,1090.524886,68475.49798,91.40606832,0
1000000000,122.1938033,186793984,1404111.48,51.33941121,122.1938033,262144,210.961947,24123.74594,47.53862473,5
1000000000,2.703632168,147288064,0.0,0.0,2.703632168,11677696,20.42744304,19797.33333,9.097059142,2
1000000000,127.8041044,189853696,0.0,1.597551305,127.8041044,11751424,102.6426714,12053.85366,31.12175673,5
1000000000,7.311441602,162611200,0.0,0.0,7.311441602,30072832,3.705799168,4512.0,46.71307812,4
1000000000,3.202707922,123793408,92647.93476,2.802369431,3.202707922,9760768,21.11785536,27989.33333,17.58662718,2
1000000000,3.300012936,146300928,6553.62569,0.0,3.300012936,10522624,19.60007683,27554.90909,10.31388834,2
1000000000,5.099899532,106405888,0.0,0.0,5.099899532,10153984,3.899923172,17749.33333,19.84513267,0
1000000000,5.100120567,108724224,0.0,0.0,5.100120567,14725120,0.400009456,9216.0,17.34244153,0
1000000000,6.099841404,201601024,0.0,0.0,6.099841404,25636864,112.2970803,10986.66667,8.908427089,3
1000000000,2.595688069,145858560,9814.09692,0.099834156,2.595688069,7192576,23.16152431,32768.0,4.838116519,2
1000000000,3.099762217,123785216,0.0,0.0,3.099762217,14602240,23.09822813,5845.333333,14.14647506,2
1000000000,4.50712554,143106048,0.0,0.0,4.50712554,20832256,7.912509282,22755.55556,26.2116597,4
1000000000,3.195101654,148291584,0.0,0.0,3.195101654,10612736,21.06770153,9102.222222,9.90588532,2
1000000000,0.099848039,160030720,0.0,0.0,0.099848039,20807680,3.894073513,13180.34286,0.154781057,0
1000000000,2.897333179,147120128,0.0,0.0,2.897333179,10268672,22.07967698,15360.0,8.205062791,2
1000000000,119.0884122,190533632,0.0,1.602535403,119.0884122,11841536,97.05355036,12151.23288,36.46570932,5
1000000000,0.0,331419648,420056.0141,102.652887,0.0,29622272,76.51395674,18266.24214,0.627227171,0
1000000000,4.000508225,107876352,69811979.31,3633.461595,4.000508225,25128960,0.0,20136.92545,97.65623997,0
1000000000,2.695861448,146165760,0.0,0.0,2.695861448,31608832,21.46704487,14080.0,6.081661832,2
1000000000,129.6053805,173928448,0.0,1.60253948,129.6053805,19828736,102.0617331,11691.15429,29.4976245,5
1000000000,4.699895756,105672704,6553.454644,0.099997782,4.699895756,167936,3.699917936,70912.0,28.75172848,0
1000000000,3.594537812,103940096,29967083.42,1763.420342,3.594537812,6127616,3.394841267,18587.88988,19.81020642,0
1000000000,4.100045552,109346816,6553.672811,0.100001111,4.100045552,8372224,0.0,14848.0,19.68657559,0
1000000000,5.292147459,104103936,0.0,0.0,5.292147459,1560576,0.0,9362.285714,24.64309472,0
1000000000,3.394628069,145588224,0.0,0.0,3.394628069,32022528,16.67361434,23040.0,7.099929408,2
1000000000,2.200003322,146698240,0.0,0.500000755,2.200003322,20430848,27.90004213,16640.0,8.125212231,2
1000000000,3.494480852,146092032,408.954102,0.19968462,3.494480852,9818112,22.36467745,19114.66667,6.631201171,2
1000000000,104.4647789,164753408,3437255.401,124.396218,104.4647789,17899520,732.2550323,24375.85998,20.96731192,0
1000000000,134.3047032,194158592,0.0,1.602442395,134.3047032,10993664,105.5608927,12228.38356,27.93632861,5
1000000000,124.2626731,190144512,0.0,1.600807383,124.2626731,9678848,104.0524799,12572.84507,32.30911528,5
1000000000,4.799772587,106696704,0.0,0.0,4.799772587,10014720,3.899815227,17749.33333,20.86336428,0
1000000000,8.29955448,101617664,0.0,0.0,8.29955448,30208000,3.599806762,7168.0,21.72213317,0
1000000000,0.299995518,158326784,0.0,0.099998506,0.299995518,30740480,6922.396584,95772.0,31.64163329,0
1000000000,132.9507646,167219200,3278.051658,1.800687557,132.9507646,19673088,108.5414444,10078.4466,35.38788803,5
1000000000,4.699868639,105332736,165064.1865,5.999832305,4.699868639,294912,3.399904973,76420.65953,30.08017855,0
1000000000,3.300001551,146673664,6553.60308,0.200000094,3.300001551,11042816,21.10000992,20480.0,6.562720512,2
1000000000,6.209645442,162914304,0.0,0.0,6.209645442,25075712,4.306689581,7484.235294,57.9816436,4
1000000000,0.0,179011584,0.0,0.100000108,0.0,9453568,3.50000378,27084.8,0.234572536,1
1000000000,140.6267621,192516096,3282.092407,1.802907206,140.6267621,26603520,114.7850921,11579.29944,29.34225947,5
1000000000,4.700366817,106520576,0.0,0.0,4.700366817,37093376,0.100007805,16896.0,16.00964405,0
1000000000,4.407014689,201682944,0.0,0.0,4.407014689,3842048,3.505579867,20480.0,9.934905288,0
1000000000,4.707335428,165859328,908218.4744,27.94354435,4.707335428,30232576,34.45368909,30048.71111,4.30393771,0
1000000000,107.6677356,188964864,0.0,2.303588761,107.6677356,1122304,90.84152201,12407.56886,35.21135066,5
1000000000,4.286790512,105525248,147411.3607,4.286790512,4.286790512,24739840,0.199385605,32684.40816,27.25548352,0
1000000000,7.79998947,166764544,3276.795576,0.099999865,7.79998947,20094976,6.39999136,12170.97143,62.42206251,4
1000000000,4.300440021,105472000,42647205.26,2650.171166,4.300440021,315392,3.400347924,17882.56518,28.58715145,0
1000000000,0.300470501,192081920,0.0,0.0,0.300470501,35999744,1.201882003,36181.33333,0.0,6
1000000000,3.199979424,147304448,0.0,0.0,3.199979424,14393344,21.99985854,17749.33333,7.266931609,2
1000000000,3.195192545,146227200,0.0,0.0,3.195192545,10887168,18.97145574,13653.33333,15.98046731,2
1000000000,123.973118,194801664,11856.70117,2.295798482,123.973118,15056896,95.0260937,12433.77778,34.7974784,5
1000000000,5.007900664,200880128,0.0,0.0,5.007900664,13512704,3.605688478,4915.2,9.935577336,0
1000000000,7.305087336,162721792,6558.167173,0.200139379,7.305087336,4849664,6.50452982,11729.45455,58.48684891,4
1000000000,5.00001405,103792640,22118.46215,0.400001124,5.00001405,225280,0.400001124,196878.0659,27.8122394,0
1000000000,4.00150981,108724224,80680937.72,4611.339905,4.00150981,8978432,7.602868638,19780.29681,93.1232813,0
1000000000,3.694202466,109596672,20422043.26,2139.342601,3.694202466,380928,3.394672537,12692.63942,61.85676903,0
1000000000,36.11876456,147640320,7764.935728,0.498877964,36.11876456,18137088,12.3721735,30117.64706,56.18931731,5
1000000000,6.290299289,169230336,6543.508797,0.09984602,6.290299289,25485312,0.698922143,9314.461538,50.46681694,4
1000000000,3.794323919,201957376,0.0,0.0,3.794323919,319488,3.394921401,5120.0,9.432008783,0
1000000000,135.8190117,174964736,1227.164717,1.797604566,135.8190117,11186176,111.3516162,10624.64975,31.56891066,5
1000000000,5.699829404,104099840,12287.63223,0.199994014,5.699829404,131072,7.89976356,146347.6706,26.48655688,0
1000000000,338.4309537,162234368,410.3650641,1.102054616,338.4309537,41070592,2582.314338,37874.87179,72.06442247,4
1000000000,3.993777535,146665472,46570.64108,2.695799836,3.993777535,10145792,21.26686537,17539.65714,10.76387639,2
1000000000,2.997711697,123793408,0.0,0.0,2.997711697,9797632,23.38215123,18432.0,19.47555366,2
1000000000,4.300002451,105340928,79872.04553,2.700001539,4.300002451,30547968,3.400001938,47770.09073,43.28130842,0
1000000000,71.6995275,282775552,495151.937,16.39989193,71.6995275,6635520,82.79945436,32287.34694,22.89087869,0
1000000000,5.399204157,151937024,0.0,0.0,5.399204157,10850304,25.99616816,38685.31298,13.21520371,6
1000000000,4.692947017,109432832,0.0,0.0,4.692947017,6156288,3.794297588,16384.0,22.92856188,0
1000000000,1320.114774,182575104,0.0,0.0,1320.114774,27725824,5.708712702,131801.6518,10.95809555,0
1000000000,3.800096484,105373696,5945085.346,392.5099658,3.800096484,2387968,0.100002539,37235.53172,56.01450073,0
1000000000,126.0739128,193241088,976028.4402,43.89091809,126.0739128,12439552,122.1747196,18800.32248,39.46467696,5
1000000000,3.394704024,146411520,14722.63166,0.299532708,3.394704024,12836864,21.46651074,13882.51429,5.772307095,2
1000000000,4.00000396,145743872,0.0,0.0,4.00000396,1302528,20.3000201,22118.4,4.14122891,2
1000000000,3.188019931,126103552,0.0,0.099625623,3.188019931,15339520,18.53036585,23756.8,12.85734935,2
1000000000,1.101755986,190046208,442253.6666,171.2729759,1.101755986,9555968,47.67598628,19870.23801,12.04901149,0
1000000000,3.899914046,105558016,13030727.2,1047.276918,3.899914046,6246400,3.79991625,22617.38438,57.11019162,0
1000000000,3.104935512,146857984,0.0,0.0,3.104935512,10330112,17.12722492,17554.28571,3.98821974,2
1000000000,4.299867134,105631744,6553.3975,0.09999691,4.299867134,21340160,0.09999691,115635.1231,36.33017071,0
1000000000,3.200070466,146825216,0.0,0.0,3.200070466,10354688,21.60047564,16011.63636,4.841489985,2
1000000000,4.006374222,201408512,0.0,0.0,4.006374222,17784832,3.405418088,5684.965517,12.90830427,0
1000000000,2.996403178,147116032,0.0,0.0,2.996403178,10104832,20.37554161,20480.0,9.95162795,2
1000000000,6.40016442,103632896,0.0,0.0,6.40016442,6848512,3.500089917,256682.6667,29.451556,0
1000000000,132.6853205,198283264,0.0,1.597415446,132.6853205,27246592,110.3215042,12116.27329,31.90760209,5
1000000000,123.796197,193417216,0.0,1.399956993,123.796197,13307904,99.79693424,15046.07299,44.14190974,5
1000000000,3.900054406,105426944,0.0,0.0,3.900054406,14536704,7.100099046,11702.85714,22.1867849,0
1000000000,121.8987908,186183680,3276.767494,1.699983136,121.8987908,18939904,100.9989981,11487.59494,31.79854048,5
1000000000,92.89555866,188747776,0.0,3.199847015,92.89555866,323584,78.09626622,21939.07981,36.17464119,5
1000000000,148.089185,196968448,0.0,1.599883161,148.089185,12689408,107.3921572,11656.43114,35.70754125,5
1000000000,5.693345504,191275008,5881.126022,0.599299527,5.693345504,753664,5.893112013,12411.25926,9.480058349,5
1000000000,10.5998428,106749952,512402.0011,26.89960108,10.5998428,4485120,7.39989026,18975.34694,30.78190965,0
1000000000,3.200179466,152125440,0.0,0.0,3.200179466,16625664,85.50479511,29842.28571,0.229888338,6
1000000000,0.599998014,152510464,0.0,0.0,0.599998014,18288640,84.49972031,18139.42857,0.079003306,6
1000000000,3.205043874,145637376,2666.596503,0.100157621,3.205043874,10571776,22.03467663,21760.0,6.182234622,2
1000000000,4.400014828,109109248,0.0,0.0,4.400014828,32395264,3.600012132,16969.14286,18.3591513,0
1000000000,3.399823855,146857984,0.0,0.0,3.399823855,10354688,25.99865301,13653.33333,5.314515854,2
1000000000,4.900110056,105431040,28081731.52,2168.948715,4.900110056,160882688,3.600080858,15360.34203,31.17143587,0
1000000000,0.0,179093504,0.0,0.0,0.0,12324864,2.500084853,28672.0,0.388670626,1
1000000000,0.100147255,181997568,5027552.457,73.70837997,0.100147255,2039808,104.8541764,100721.1473,22.45900264,0
1000000000,28.09674134,135319552,18429.8625,0.799907227,28.09674134,27955200,17.29799378,18747.66917,84.92328965,5
1000000000,104.3188358,137682944,27857.83001,3.600650133,104.3188358,36085760,81.014628,16259.22689,34.9871177,5
1000000000,2.899719858,146399232,0.0,0.4999517,2.899719858,7733248,34.09670592,10061.91304,13.13363365,2
1000000000,2.999461927,146362368,0.0,0.0,2.999461927,10342400,25.09549812,13653.33333,16.96815293,2
1000000000,5.09445947,106811392,409.1550194,0.099891362,5.09445947,36528128,4.19543721,11504.94118,22.5848385,0
1000000000,4.293632714,106512384,0.0,0.0,4.293632714,18849792,0.399407694,0.0,18.40234419,0
1000000000,4.499978715,105431040,41779.00239,1.299993851,4.499978715,12111872,0.099999527,48682.34586,31.6408875,0
1000000000,3.104949787,146018304,0.0,0.0,3.104949787,12197888,26.44215302,28640.0,9.543890977,2
1000000000,2.895557028,147116032,0.0,0.0,2.895557028,10092544,23.76353699,17554.28571,8.577652287,2
1000000000,129.6990197,190406656,0.0,1.597524492,129.6990197,12378112,102.7407939,13649.70213,31.59096585,5
1000000000,2.904602662,146161664,0.0,0.0,2.904602662,10280960,22.33539289,17408.0,22.45596057,2
1000000000,3.00022641,352505856,16455897.83,202.4152752,3.00022641,6320128,35.102649,145612.8985,48.27716131,0
1000000000,0.100000306,177782784,9830.430081,0.300000918,0.100000306,12599296,6.800020808,24107.88571,3.671475237,1
1000000000,120.0007872,192864256,30720.20152,3.100020336,120.0007872,19447808,97.30063829,13377.82857,42.42339272,5
1000000000,3.099869495,145223680,0.0,0.0,3.099869495,10256384,22.19906542,27648.0,8.597500245,2
1000000000,5.608528328,103960576,13537.38495,0.300456875,5.608528328,2510848,0.400609166,25746.28571,33.02301683,0
1000000000,134.9888491,178180096,3271.682402,2.296407936,134.9888491,901120,110.1277371,11659.34177,29.48668885,5
1000000000,5.199880611,103575552,0.0,0.0,5.199880611,23371776,3.799912754,16969.14286,24.84537334,0
1000000000,3.095200211,146632704,0.0,0.0,3.095200211,11853824,16.87383341,9830.4,6.941598495,2
1000000000,39.84200815,300556288,300822.9386,49.12849125,39.84200815,17915904,25.46293754,71952.0401,4.827522508,0
1000000000,107.635246,187686912,732267.9394,9.385633692,107.635246,372736,92.25878225,29781.08455,47.5795025,5
1000000000,4.399975272,105480192,835016.1072,22.8998713,4.399975272,479232,3.49998033,55889.41176,34.53132202,0
1000000000,3.805980403,203988992,58254.73667,1.402203306,3.805980403,3334144,7.712118184,34913.52381,26.44667779,0
1000000000,2.804443725,145629184,0.0,0.0,2.804443725,14151680,24.33856519,33678.22222,7.117695068,2
1000000000,153.9957584,165208064,745707.4607,34.69904427,153.9957584,34578432,847.4766576,27902.86726,29.06380026,0
1000000000,4.499745944,109772800,409.5768753,0.099994354,4.499745944,7933952,3.499802401,14745.6,21.25463731,0
1000000000,19.86845763,126713856,506843.3558,48.52296688,19.86845763,8093696,249.7035806,10526.22222,72.93341484,5
1000000000,4.499918731,105668608,819.1852055,0.099998194,4.499918731,458752,3.699933179,14848.0,25.62643987,0
1000000000,131.2059527,193081344,4102.439558,2.003144316,131.2059527,17616896,106.9679065,10711.04,31.14209829,5
1000000000,4.300014491,105357312,0.0,0.0,4.300014491,5038080,0.500001685,53871.01618,26.17138256,0
1000000000,141.1791591,191860736,23719.69623,2.496095458,141.1791591,13160448,109.928044,12666.43478,28.00278874,5
1000000000,64.09957246,189177856,0.0,2.799981324,64.09957246,13647872,57.89961381,17243.04603,66.32840111,5
1000000000,6.999846353,101449728,0.0,0.0,6.999846353,14426112,4.599899032,14848.0,20.93908359,0
1000000000,0.099996395,176812032,6553.363751,0.0,0.099996395,13578240,5.999783708,38539.63636,0.238027286,1
1000000000,4.200119031,105541632,811030.9846,32.10090974,4.200119031,262144,7.400209722,50724.32224,62.96765495,0
1000000000,21.8690721,143802368,5726.301692,0.399435107,21.8690721,14577664,4.194068622,11403.63636,28.5385465,4
1000000000,8.923161583,171859968,31980.61111,1.60416388,8.923161583,19845120,54.34105144,16374.15385,60.83608151,4
1000000000,4.699917375,177037312,6553.48479,0.0,4.699917375,41091072,7.89986112,35157.33333,3.126543194,1
1000000000,3.794320206,109768704,14212.32529,2.196711698,3.794320206,30572544,3.99402127,6985.142857,19.57358527,0
1000000000,125.4159085,138702848,68931.46828,5.309139897,125.4159085,35807232,98.66986412,13790.09272,31.52354258,5
1000000000,5.391798912,198746112,0.0,0.0,5.391798912,33959936,116.223221,17344.0,6.860917496,3
1000000000,106.2337877,196685824,0.0,4.293282773,106.2337877,12070912,90.45846958,17140.53731,36.58500952,5
1000000000,2.895456797,145805312,0.0,0.0,2.895456797,12427264,23.16365437,27757.71429,8.035058699,2
1000000000,3.204965485,146776064,0.0,0.500775857,3.204965485,10457088,28.64437902,10496.0,9.312128031,2
1000000000,128.817514,188297216,0.0,1.500203968,128.817514,11026432,104.214169,13615.08046,39.64515396,5
1000000000,0.0,152207360,0.0,0.0,0.0,18305024,80.1971955,13405.09091,0.081399333,6
1000000000,4.199856197,105488384,32719775.67,2757.205593,4.199856197,1204224,3.399883588,14942.42908,38.75192135,0
1000000000,0.100001872,207708160,0.0,0.0,0.100001872,27930624,113.8021304,12458.66667,1.873145402,3
1000000000,2.503926984,145604608,0.0,0.0,2.503926984,32210944,19.33031631,29354.66667,45.38324911,2
1000000000,11.68399538,96546816,309285.1443,25.56498134,11.68399538,16936960,14.18057559,25498.25641,41.56450117,0
1000000000,4.999932751,177893376,0.0,0.0,4.999932751,18333696,6.399913921,34213.64706,2.657927204,1
1000000000,4.39330263,201555968,0.0,0.0,4.39330263,5066752,3.494672546,10467.55556,9.590858806,0
1000000000,3.099830656,147750912,0.0,0.0,3.099830656,23482368,20.99885283,13653.33333,7.973645802,2
1000000000,134.5849103,191094784,0.0,1.599820628,134.5849103,11034624,102.6884866,11132.54054,37.42454071,5
1000000000,5.80004698,104079360,0.0,0.0,5.80004698,178274304,7.10005751,215153.7778,31.4053322,0
1000000000,130.9074018,192430080,0.0,1.602538967,130.9074018,13332480,105.066461,10302.35897,33.25407195,5
1000000000,133.1958683,166813696,18021.84096,3.899879026,133.1958683,1028096,106.8966841,13446.2439,31.5643765,5
1000000000,3.905336564,106115072,37443857.48,2369.037242,3.905336564,14835712,3.905336564,19444.29667,99.29687917,0
1000000000,8.00006216,101564416,6553.650922,0.100000777,8.00006216,19652608,7.500058275,30427.42857,19.06239397,0
1000000000,4.792836339,106463232,0.0,0.0,4.792836339,20520960,0.099850757,24576.0,18.32501511,0
1000000000,3.19988298,146767872,0.0,0.0,3.19988298,507904,21.39921743,22937.6,6.175451592,2
1000000000,3.39671541,146161664,0.0,0.0,3.39671541,10162176,18.38222457,19114.66667,5.243964171,2
1000000000,4.60703027,203968512,13178.51024,0.300458496,4.60703027,1564672,0.300458496,25664.0,25.27678493,0
1000000000,44.96805552,191877120,7926660.474,96.25974384,44.96805552,14151680,243.3093004,45912.79513,57.52248874,5
1000000000,0.0,178950144,0.0,0.0,0.0,12304384,2.299985832,24637.44,0.782295755,1
1000000000,3.204996493,146698240,0.0,0.0,3.204996493,19820544,23.33638072,19114.66667,9.311779246,2
1000000000,130.0023799,191934464,0.0,1.602494668,130.0023799,3149824,108.5690137,13530.49682,30.36018362,5
1000000000,4.000437928,103628800,20891.88703,2.500273705,4.000437928,29519872,0.0,8440.242424,16.2498861,0
1000000000,3.486195051,146608128,0.0,0.0,3.486195051,12443648,19.02466442,14336.0,14.73082283,2
1000000000,3.204976046,146755584,0.0,0.0,3.204976046,10362880,20.13125579,15473.77778,32.23924666,2
